<PAD>	1000000000
<UNK>	1000000000
<S>	1000000000
</S>	1000000000
a	248821
.	138031
in	76615
the	57292
on	42030
and	40441
man	39204
is	37760
of	35584
with	33169
,	23199
woman	20316
two	19598
are	18480
to	16156
people	15899
at	15019
an	14942
wearing	14323
young	12023
white	12010
shirt	11978
black	11189
while	10751
his	10482
blue	10348
red	9272
men	8826
sitting	8782
girl	8687
boy	8435
standing	8274
dog	8210
playing	7881
street	7294
group	7232
down	7098
front	6992
her	6791
walking	6766
holding	6325
one	5925
water	5397
by	5271
three	5224
women	4900
green	4799
up	4783
as	4710
looking	4669
child	4602
for	4487
large	4366
little	4293
outside	4272
yellow	4139
person	4068
brown	4021
children	3997
through	3957
from	3722
their	3702
hat	3697
other	3601
ball	3595
next	3447
small	3442
into	3383
over	3359
out	3280
some	3261
dressed	3220
building	3070
running	3056
jacket	3050
another	3042
riding	3024
around	2906
orange	2833
field	2733
near	2720
crowd	2705
stands	2667
beach	2626
background	2614
behind	2613
pink	2602
sidewalk	2573
table	2514
jumping	2407
sits	2386
grass	2355
girls	2335
that	2314
bike	2304
snow	2294
top	2289
looks	2272
air	2171
camera	2167
city	2157
stand	2134
wall	2132
asian	2130
older	2114
dogs	2104
player	2094
it	2065
&apos;s	2060
working	2046
has	2016
hair	2015
four	1998
dress	1990
off	1972
soccer	1943
something	1942
several	1938
gray	1921
talking	1907
lady	1886
pants	1877
park	1864
him	1861
shorts	1857
walks	1845
guitar	1829
picture	1805
boys	1797
hand	1795
jeans	1756
smiling	1740
plays	1732
along	1717
play	1708
game	1665
food	1662
side	1661
road	1644
car	1630
together	1629
carrying	1622
them	1607
bench	1594
holds	1591
walk	1571
&quot;	1570
old	1517
glasses	1516
baby	1511
there	1506
stage	1486
face	1478
head	1470
sit	1464
blond	1447
back	1422
bicycle	1422
hands	1400
taking	1394
watching	1382
pool	1378
couple	1371
male	1366
doing	1360
tree	1356
baseball	1351
ground	1350
rock	1342
guy	1341
each	1322
area	1318
who	1308
he	1301
day	1286
female	1282
boat	1276
dark	1274
suit	1267
race	1267
dirt	1265
being	1249
-@@	1248
striped	1245
room	1231
or	1229
performing	1227
construction	1225
coat	1220
look	1218
long	1206
t-shirt	1200
jumps	1193
many	1190
purple	1189
across	1182
mouth	1170
eating	1148
sunglasses	1147
band	1142
under	1141
its	1126
be	1121
football	1120
sign	1115
using	1110
horse	1092
reading	1083
runs	1078
kids	1074
ed	1070
re@@	1069
helmet	1055
microphone	1054
sand	1049
tennis	1048
watch	1041
players	1035
workers	1034
uniform	1033
work	1019
watches	1007
toy	1005
store	1001
basketball	991
all	980
wooden	967
train	966
cap	964
this	964
floor	962
rides	960
window	955
chair	955
against	954
a@@	953
ocean	951
during	950
elderly	949
dancing	944
about	943
mountain	943
bag	928
y	923
clothing	922
climbing	919
middle	917
team	913
busy	907
past	900
getting	899
waiting	897
shirts	889
having	885
outdoor	881
colorful	875
swimming	872
trees	871
restaurant	867
line	864
they	864
covered	851
light	851
posing	844
s	844
making	843
inside	842
singing	838
trying	828
five	825
very	824
e@@	823
ice	823
tan	813
es	805
fence	790
she	790
market	789
hats	783
skateboard	769
big	766
ride	761
c@@	758
cart	756
someone	754
brick	754
towards	746
sweater	744
ing	733
high	730
book	727
bright	725
motorcycle	723
cellphone	721
path	720
s@@	719
piece	718
beside	716
truck	710
colored	706
jump	704
surrounded	703
lake	701
kitchen	701
hill	699
open	698
outdoors	693
grassy	693
body	691
track	691
umbrella	689
clothes	688
vest	687
board	687
laying	687
arms	684
others	682
stick	680
river	678
bus	660
swing	660
i@@	656
night	653
p@@	649
tank	649
shopping	648
outfit	645
painting	640
worker	639
phone	636
house	632
uniforms	631
set	625
above	621
enjoying	621
di@@	616
event	616
hanging	612
snowy	611
stone	608
drinking	607
guys	606
ready	606
ts	604
paper	603
sleeping	602
music	597
right	596
toddler	595
ers	595
full	593
metal	592
hard	590
trick	590
run	590
o@@	588
shoes	582
bridge	581
de@@	579
like	579
adults	578
shop	578
in@@	576
away	573
arm	571
going	571
backpack	569
hockey	568
both	563
flowers	563
takes	563
wave	562
lot	561
what	559
pole	558
dance	558
gathered	556
family	555
o	553
kid	552
gear	551
rope	551
american	551
crowded	549
after	546
leaning	545
smiles	545
ds	543
photo	542
onto	542
steps	542
rocks	540
catch	538
pose	538
y@@	537
ra@@	537
p	531
d@@	530
skirt	528
preparing	521
fire	519
left	519
shirtless	517
subway	517
which	516
sunny	514
ri@@	514
have	510
flag	509
ly	508
wood	508
african	504
cowboy	502
costume	499
fishing	497
bar	497
chairs	495
t@@	495
between	495
st@@	494
la@@	493
machine	493
racing	492
glass	489
laughing	487
ca@@	481
stairs	478
ting	478
fountain	476
number	476
corner	475
plaid	474
public	469
be@@	465
bed	463
sh@@	463
setting	463
instruments	462
bags	460
drink	459
plastic	458
volleyball	458
appears	457
beautiful	457
view	455
selling	455
frisbee	455
tall	454
adult	454
concrete	453
sweatshirt	451
b@@	449
police	448
2	445
seated	444
forest	439
couch	439
an@@	437
ted	436
ding	435
woods	435
midair	434
putting	433
e	433
slide	432
un@@	432
bikes	430
where	430
scarf	430
way	428
v@@	426
po@@	425
graffiti	424
to@@	424
object	423
boots	423
beard	423
computer	421
ramp	420
mountains	419
equipment	418
just	418
se@@	418
ladies	418
pa@@	418
edge	417
li@@	417
w@@	416
d	416
take	416
sky	415
pictures	415
co@@	415
toward	412
ro@@	412
pushing	410
ma@@	410
si@@	409
get	407
cooking	407
nearby	406
fish	406
pe@@	404
led	401
ex@@	401
distance	399
throwing	398
pulling	397
rider	396
net	395
g@@	395
buildings	393
ps	393
skateboarder	393
t	393
audience	392
eyes	392
poses	392
i	391
short	390
er	388
sun	387
filled	387
ti@@	387
playground	386
performs	386
cleaning	384
painted	383
lo@@	381
jersey	381
does	381
en@@	380
crossing	380
winter	380
friends	378
door	378
vehicle	377
statue	377
school	377
cigarette	376
3	376
st	376
trail	375
party	375
parade	374
horses	374
art	373
con@@	372
box	372
lawn	371
cutting	370
works	370
instrument	369
six	369
leaves	369
cream	368
sp@@	368
driving	368
m@@	367
smoking	367
yard	366
station	365
gentleman	364
lying	364
bu@@	359
safety	358
beer	358
giving	357
mother	357
k	356
rocky	356
ling	356
ta@@	355
cars	354
few	353
suits	351
concert	350
no	350
do@@	348
reads	348
c	348
shore	347
roof	346
ar@@	346
court	342
structure	340
blond-hair	340
l	340
gloves	338
bottle	338
smile	337
dresses	337
bathing	337
u@@	334
carries	333
apron	331
showing	331
perform	331
shoulder	330
cup	329
cross	329
hit	329
parked	328
fruit	328
surfer	328
martial	327
wet	327
bowling	327
newspaper	327
dock	327
hold	326
bull	326
jackets	325
drums	325
middle-aged	325
arts	324
drinks	324
vests	323
snowboarder	323
pointing	323
tie	322
car@@	322
onlookers	321
lit	319
bunch	319
various	318
display	317
son	317
mo@@	316
costumes	316
goggles	315
teams	314
bird	314
rodeo	314
students	314
sports	314
cu@@	313
ladder	313
scene	312
vi@@	311
flying	310
spectators	309
facing	309
listening	309
ba@@	308
rain	308
prepares	307
make	307
practicing	306
;	306
pile	305
bo@@	304
paint	304
sh	304
talks	304
sort	303
different	301
wedding	301
counter	301
mask	301
home	300
bucket	300
staring	299
f@@	299
ter	299
pro@@	299
show	299
waves	299
vendor	299
parking	298
biker	298
indian	298
speaking	298
feet	297
pre@@	297
gather	297
railing	296
time	295
le@@	295
al	295
tent	295
swinging	294
ch@@	294
mi@@	293
ks	293
n	292
king	290
cake	290
lined	290
cliff	290
les	290
before	290
desk	290
se	289
kicking	289
der	288
grill	288
blanket	288
ches	288
flower	288
on@@	288
gold	288
stop	287
cement	287
coming	286
basket	285
al@@	285
ping	285
new	285
makes	285
coffee	284
n@@	284
flags	284
skateboarding	284
attire	283
younger	283
leather	283
foreground	282
skier	282
empty	282
su@@	282
site	280
bearded	279
gra@@	278
items	278
match	277
swim	277
shot	277
ce	277
silver	276
overlooking	276
w	276
or@@	276
de	275
sa@@	275
go	275
same	273
talk	273
legs	273
leans	273
purse	272
m	272
climbs	271
chasing	270
conversation	269
bowl	268
diving	268
meal	268
writing	267
competition	267
life	266
can	266
it@@	266
surfing	265
attempting	264
mar@@	264
me@@	264
outfits	263
ls	263
uses	263
surfboard	263
animal	262
place	262
business	262
wait	262
gets	262
bride	261
ons	260
ss	260
screen	260
musical	258
tables	258
ch	258
vegetables	258
leaps	258
ad@@	258
alley	257
tri@@	257
tries	256
bald	256
dark-haired	255
rail	255
sing	255
lap	254
pi@@	254
ci@@	254
military	254
balloon	253
gathering	253
bicycles	253
kneeling	253
sts	253
pass	252
ste@@	252
streets	252
lights	251
ble	251
helmets	249
sings	249
wears	249
electric	248
fighting	248
blowing	247
father	247
&apos;	247
chinese	246
stroller	245
wi@@	245
says	245
g	244
signs	244
do	243
balloons	242
ging	241
bikini	241
so@@	241
le	240
gym	240
bubbles	239
hot	239
te@@	238
at@@	238
ation	238
ins	238
ve	238
wheel	238
x	237
base	237
sunset	237
ses	236
walkway	236
th@@	236
h@@	236
musicians	236
hiking	235
brunette	235
platform	235
over@@	235
males	234
ledge	234
ck	234
ated	234
traffic	234
laptop	234
among	234
kissing	233
wooded	233
tu@@	233
held	232
resting	232
faces	232
course	232
made	232
christmas	232
huge	232
ski	232
violin	232
seen	231
ru@@	231
classroom	231
ster	231
leg	230
am@@	229
no@@	229
ke	227
throw	226
competing	226
sandy	225
ating	225
break	225
town	225
alone	224
cafe	224
scooter	223
trunks	223
skiing	223
garden	223
artist	223
helping	221
ct	221
close	221
class	221
hole	220
marathon	220
kick	220
ne@@	220
waits	220
traditional	219
low	219
urban	219
swings	219
passing	219
skating	219
foot	218
block	218
hand@@	218
sticks	217
man@@	217
officer	216
ring	216
meat	216
sliding	216
shows	216
teenage	215
collar	214
we@@	214
mirror	214
ni@@	213
plate	213
moving	213
golf	213
che@@	213
waving	213
pping	213
opposing	213
end	212
turn	212
fun	212
sandals	211
stadium	211
lab	210
cra@@	210
coats	210
goal	209
headphones	209
fla@@	209
happy	209
country	209
er@@	208
doorway	208
photographer	207
performance	207
circle	206
gun	206
l@@	206
clown	206
cre@@	205
pier	204
clear	204
ders	204
leaping	203
type	203
cat	202
members	202
ho@@	201
b	201
brightly	201
fixing	201
office	201
dancers	200
van	200
dirty	200
ment	199
tracks	199
digging	199
karate	199
toys	198
square	198
sc@@	198
he@@	198
friend	198
drum	198
church	198
washing	198
well	198
ve@@	197
bat	197
leash	197
rolling	196
balls	196
ar	196
shallow	196
runner	196
these	195
attached	195
microscope	195
reaching	194
video	194
wear	194
cked	194
ous	194
catching	194
giant	193
tro@@	193
asleep	193
enjoy	193
makeup	193
umbrellas	193
ans	192
seat	192
fi@@	192
not	192
straw	192
shovel	192
ces	192
bar@@	192
desert	191
flip	191
ker	191
grocery	190
ves	190
sled	190
relaxing	190
ate	189
crying	189
boats	188
cut	188
ded	188
performer	188
tes	188
booth	188
dinner	188
ent	188
tattoo	187
beige	187
multicolored	187
row	187
ying	187
hugging	187
neck	187
accordion	187
singer	186
individuals	186
cyclist	186
4	186
hi@@	186
dances	186
himself	185
jogging	184
closed	184
upside	184
tra@@	184
runners	184
pan@@	183
below	183
barefoot	183
can@@	183
books	183
third	183
photograph	183
pond	182
sculpture	182
stra@@	182
telescope	182
stuffed	181
shoulders	181
eat	181
windows	181
ss@@	181
deck	180
sun@@	180
deep	180
r@@	180
skate	180
throws	180
musician	179
dra@@	179
climb	179
for@@	179
wa@@	178
back@@	178
drawing	178
produce	178
golden	177
heads	177
tire	177
roller	176
stream	176
ned	175
catches	175
falling	175
hoodie	175
atop	175
pedestrians	175
mud	175
bicyclist	175
sweeping	174
here	174
attempts	174
lays	174
underneath	174
fa@@	174
gate	174
style	174
project	173
oriental	173
how	173
k@@	173
canoe	172
lies	172
el@@	172
qu@@	172
picnic	171
center	171
fight	171
festival	171
gs	171
daughter	171
matching	170
pair	170
decorated	170
wrapped	170
tricks	170
heavy	169
red-hair	169
ws	169
als	169
bra@@	168
nose	168
khaki	168
pulled	168
goes	168
pushes	168
covering	167
device	167
5	167
trampoline	167
pipe	166
lone	166
per@@	166
blond-haired	166
mu@@	166
gi@@	166
cur@@	166
fallen	165
cane	165
plants	165
muddy	165
fair	165
wetsuit	165
ce@@	164
j@@	164
kind	164
carnival	164
cloth	164
chef	164
teeth	164
crosswalk	164
officers	164
ship	163
taken	163
including	163
also	163
ges	163
cheerleaders	162
gu@@	162
go@@	162
indoor	162
paved	162
tunnel	161
lots	161
bro@@	161
splashing	161
hoop	161
head@@	160
ze	160
pu@@	160
but	160
par@@	160
balcony	159
land	159
hose	159
wing	159
move	159
camouflage	158
fe@@	158
ction	158
age	158
blouse	158
racket	158
cking	157
see	157
sport	157
checking	157
eats	157
females	156
bi@@	156
seven	156
backyard	156
marching	156
stunt	156
nice	155
part	155
passes	155
fo@@	155
help	155
kicks	155
professional	155
try	154
hooded	154
pavement	154
tongue	154
sea	154
du@@	154
airplane	154
cold	153
et	153
jean	153
flies	153
ching	153
slides	152
points	152
trash	152
inter@@	152
mat	151
climber	151
sha@@	151
colors	151
opening	151
multiple	151
denim	151
teenagers	151
uni@@	151
gives	151
ings	151
us	151
um@@	150
mural	150
t-@@	150
obstacle	150
sleeps	150
ear	149
groom	149
surface	149
infant	149
railroad	149
cow	149
local	149
robe	149
laundry	149
aring	149
com@@	149
wide	149
picking	149
tube	149
speaks	149
jo@@	149
sting	149
ty	148
whilst	148
ge	148
rugby	148
put	148
overalls	147
seems	147
hitting	147
ched	147
pouring	147
touching	147
f	147
chi@@	147
gro@@	147
shooting	147
ver@@	146
ped	146
fall	146
pot	146
protective	146
appear	146
bottom	146
prepare	146
drives	145
let	145
sewing	145
wrestling	145
papers	145
fans	145
gymnast	144
bandanna	144
snow@@	144
des	144
bri@@	144
cor@@	144
ked	144
skis	143
sted	143
raised	143
log	143
balancing	143
dry	143
polo	143
ats	143
dancer	143
hula	143
cted	142
piano	142
presentation	142
ke@@	141
round	141
shoe	141
ning	141
guitars	141
curb	141
only	140
landscape	140
scaffolding	140
rest	140
hammer	140
op@@	140
e-@@	140
ys	140
referee	140
paints	139
tre@@	139
il@@	139
goods	139
war@@	138
ming	138
win@@	138
navy	138
motorcycles	138
il	138
da@@	138
fast	138
te	137
squ@@	137
pitcher	137
bs	137
image	137
goalie	137
living	136
walls	136
ja@@	136
swims	136
slope	136
keyboard	136
saxophone	136
guard	136
tractor	135
flo@@	135
driver	135
cone	135
stool	135
enjoys	135
mat@@	135
post	135
bank	134
puts	134
sale	134
first	134
pulls	134
waterfall	134
staircase	134
plane	134
floating	133
direction	133
na@@	133
y-@@	133
kayak	133
ge@@	133
stri@@	133
hiker	133
shade	133
ur@@	133
cting	133
up@@	132
d-@@	132
boxes	132
checkered	132
ct@@	132
finger	132
shaving	132
bmx	132
luggage	131
inflatable	131
bubble	131
riders	131
sta@@	131
reaches	131
garbage	131
id	131
dark-skinned	130
juggling	130
belt	130
formal	130
customers	130
and@@	130
without	129
ga@@	129
wine	129
swimsuit	129
conversing	129
saw	129
moves	129
ver	129
york	129
ful	129
cro@@	129
per	128
bread	128
bending	128
spray	128
examining	128
sea@@	128
banner	128
chases	128
1@@	128
fabric	128
flight	127
ged	127
long-sleeved	127
wed	127
shaking	127
bent	127
min@@	127
arena	127
kes	127
ors	127
club	127
wheelchair	127
poles	127
guitarist	127
boxing	127
smoke	126
soldier	126
lin@@	126
floral	126
shoveling	126
harness	126
lea@@	126
bars	126
half	126
birds	126
ure	126
ati@@	126
ine	126
thrown	125
ph@@	125
sheet	125
funny	125
puddle	125
ha@@	125
ban@@	125
ic@@	125
waters	125
foreign	125
hay	125
container	124
opposite	124
closeup	124
wal@@	124
shed	124
stares	124
sto@@	124
drummer	124
themselves	124
hangs	124
either	123
underwater	123
pieces	123
use	123
surf	123
teacher	123
ms	123
chest	123
ite	123
crew	123
mustache	123
kiss	123
ast	123
brown-haired	122
me	122
cones	122
ary	122
blo@@	122
(	122
chain	122
curly	122
ght	122
ved	122
cyclists	122
ears	121
raft	121
tool	121
h	121
tan@@	121
museum	121
performers	121
robes	121
ck@@	121
th	120
cloudy	120
good	120
snowboard	120
animals	120
tw@@	120
acoustic	120
color	120
ad	120
sho@@	120
bicyclists	120
caught	119
hu@@	119
ic	119
shaped	119
fingers	119
knee	119
lift	119
)	119
serving	119
string	119
suspended	119
ters	119
podium	119
marketplace	118
turned	118
cts	118
ars	118
ac@@	118
swimmer	118
native	118
clean	118
lane	117
porch	117
hikers	117
sses	117
machinery	117
ist	117
puppy	117
towel	117
eye	117
caucasian	116
tourists	116
biking	116
sed	116
plant	116
t-shirts	116
wagon	116
hallway	116
bucking	116
lunch	116
pajamas	116
soldiers	116
santa	116
sol@@	115
escalator	115
shes	115
athletic	115
sli@@	115
surrounding	115
summer	115
cs	115
fu@@	115
puck	115
defen@@	115
intersection	114
beam	114
tools	114
sk@@	114
ops	114
els	114
palm	114
amusement	114
garb	114
jerseys	114
celebrating	114
bikers	114
mobile	113
ea@@	113
hospital	113
money	113
steep	113
heels	113
motorbike	113
tops	113
cal	113
ined	113
stre@@	113
rests	113
neon	112
gas	112
you	112
clo@@	112
red-haired	112
frame	112
button	112
print	112
cal@@	112
visible	112
softball	112
socks	112
practice	112
member	112
spi@@	112
hurdle	112
eds	111
paddling	111
brush	111
brea@@	111
athlete	111
narrow	111
blocks	111
army	111
cap@@	110
candy	110
bottles	110
step	110
sized	110
wel@@	110
cing	110
water@@	110
pan	110
dri@@	110
haircut	110
sheep	110
bat@@	110
crosses	109
sal@@	109
hood	109
shown	109
carriage	109
observing	109
cks	109
ponytail	109
cla@@	109
barbecue	109
scuba	109
laughs	109
racetrack	109
participating	109
speech	109
happily	108
individual	108
sticking	108
lines	108
flowered	108
downtown	108
sets	108
airport	108
sneakers	107
backwards	107
backs	107
firetruck	107
model	107
backpacks	107
tur@@	107
eastern	107
advertisement	107
poster	107
vie@@	107
japanese	107
position	107
ant	107
et@@	107
mid-@@	107
things	107
ages	106
wo@@	106
baskets	106
benches	106
pin@@	106
was	106
vely	106
teenager	106
2@@	106
maroon	106
meeting	106
pped	106
para@@	106
gh@@	106
sells	106
skirts	106
raising	106
herself	106
college	106
scra@@	105
mall	105
bling	105
caps	105
tion	105
long-haired	105
space	105
beverage	105
rec@@	105
plaza	105
tattoos	104
mound	104
squatting	104
pit@@	104
jumpsuit	104
sides	104
dre@@	103
lar	103
helps	103
bow	103
rink	103
gre@@	103
buying	103
cha@@	103
leading	103
routine	103
gentlemen	102
opponent	102
homeless	102
snowboarding	102
stripes	102
clu@@	102
ator	102
el	101
ent@@	101
action	101
figure	101
hang	101
trumpet	101
bur@@	101
motocross	101
vers	101
hoo@@	101
ced	101
german	101
pri@@	101
reflective	100
patio	100
ger	100
firefighters	100
kneels	100
teen	100
ahead	100
welding	100
been	100
paddle	100
computers	100
redheaded	100
tub	100
act	100
broom	99
teal	99
boardwalk	99
pull	99
cker	99
indoors	99
cobblestone	99
headband	99
mom	99
newborn	99
evening	99
cards	98
grilling	98
laugh	98
magazine	98
folding	98
pen@@	98
forward	98
possibly	98
pes	98
student	98
motorcyclist	98
balding	98
smokes	98
lan@@	98
pitch	98
operating	97
map	97
courtyard	97
wire	97
res	97
em@@	97
necklace	97
thing	97
plates	97
atten@@	97
hol@@	97
ely	97
cli@@	97
boards	97
cricket	97
tin@@	97
mostly	97
ger@@	96
balance	96
-	96
so	96
tor@@	96
repairing	96
mohawk	96
pen	96
ments	96
ski@@	96
naked	96
brushing	96
fro@@	95
rowing	95
amp	95
wer	95
pit	95
3@@	95
lifting	95
nap	95
sell	95
craft	95
branch	95
cheering	95
dro@@	95
falls	95
tile	95
ler	95
ving	95
wings	95
pick	94
ol@@	94
carpet	94
spinning	94
blows	94
shadow	94
tter	94
fle@@	94
library	94
guns	94
choir	94
im@@	94
clad	94
pizza	94
read	93
viewing	93
sky@@	93
if	93
biting	93
peace	93
raises	93
medical	93
barber	93
orchestra	93
racer	93
policeman	93
weather	92
pla@@	92
attention	92
splashes	92
ir@@	92
shi@@	92
objects	92
displaying	92
tray	92
cam@@	92
0@@	92
gravel	92
garage	92
skater	92
fresh	92
liquid	91
aged	91
fenced	91
ear@@	91
ssi@@	91
spread	91
handstand	91
airborne	91
smaller	91
